,playerID,yearID,teamID
3292,mitchke01,1989,SFN
3293,daviser01,1989,CIN
3294,gwynnto01,1989,SDN
3295,guerrpe01,1989,SLN
3296,bonilbo01,1989,PIT
3297,burketi01,1989,MON
3298,colemvi01,1989,SLN
3299,davisgl01,1989,HOU
3300,davisma01,1989,SDN
3301,dawsoan01,1989,CHN
3302,francjo01,1989,CIN
3303,hayesvo01,1989,PHI
3304,hershor01,1989,LAN
3305,howelja01,1989,LAN
3306,larkiba01,1989,CIN
3307,penato01,1989,SLN
3308,randowi01,1989,LAN
3309,schmimi01,1989,PHI
3310,sciosmi01,1989,LAN
3311,scottmi03,1989,HOU
3312,smoltjo01,1989,ATL
3313,strawda01,1989,NYN
3314,sutclri01,1989,CHN
3315,wallati01,1989,MON
3316,willimi02,1989,CHN
3317,welchbo01,1990,OAK
3318,alomasa02,1990,CLE
3319,mcgwima01,1990,OAK
3320,saxst01,1990,NYA
3321,boggswa01,1990,BOS
3322,ripkeca01,1990,BAL
3323,henderi01,1990,OAK
3324,griffke02,1990,SEA
3325,cansejo01,1990,OAK
3326,bellge02,1990,TOR
3327,burksel01,1990,BOS
3328,clemero02,1990,BOS
3329,eckerde01,1990,OAK
3330,fieldce01,1990,DET
3331,finlech01,1990,CAL
3332,francju01,1990,TEX
3333,grubeke01,1990,TOR
3334,guilloz01,1990,CHA
3335,jacobbr01,1990,CLE
3336,johnsra05,1990,SEA
3337,jonesdo01,1990,CLE
3338,olsongr01,1990,BAL
3339,parkeda01,1990,ML4
3340,parrila02,1990,CAL
3341,puckeki01,1990,MIN
3342,saberbr01,1990,KCA
3343,stiebda01,1990,TOR
3344,thigpbo01,1990,CHA
3345,trammal01,1990,DET
3346,armstja01,1990,CIN
3347,sciosmi01,1990,LAN
3348,clarkwi02,1990,SFN
3349,sandbry01,1990,CHN
3350,saboch01,1990,CIN
3351,smithoz01,1990,SLN
3352,mitchke01,1990,SFN
3353,dykstle01,1990,PHI
3354,dawsoan01,1990,CHN
3355,alomaro01,1990,SDN
3356,bondsba01,1990,PIT
3357,bonilbo01,1990,PIT
3358,brantje01,1990,SFN
3359,dibblro01,1990,CIN
3360,dunstsh01,1990,CHN
3361,francjo01,1990,NYN
3362,gwynnto01,1990,SDN
3363,heatone01,1990,PIT
3364,larkiba01,1990,CIN
3365,martide01,1990,MON
3366,martira02,1990,LAN
3367,myersra01,1990,CIN
3368,olsongr02,1990,ATL
3369,santibe01,1990,SDN
3370,smithda02,1990,HOU
3371,strawda01,1990,NYN
3372,violafr01,1990,NYN
3373,wallati01,1990,MON
3374,willima04,1990,SFN
3375,morrija02,1991,MIN
3376,alomasa02,1991,CLE
3377,fieldce01,1991,DET
3378,alomaro01,1991,TOR
3379,boggswa01,1991,BOS
3380,ripkeca01,1991,BAL
3381,henderi01,1991,OAK
3382,griffke02,1991,SEA
3383,hendeda01,1991,OAK
3384,tartada01,1991,KCA
3385,aguilri01,1991,MIN
3386,baineha01,1991,OAK
3387,cartejo01,1991,TOR
3388,clemero02,1991,BOS
3389,eckerde01,1991,OAK
3390,ericksc01,1991,MIN
3391,fiskca01,1991,CHA
3392,francju01,1991,TEX
3393,guilloz01,1991,CHA
3394,harvebr01,1991,CAL
3395,keyji01,1991,TOR
3396,langsma01,1991,CAL
3397,mcdowja01,1991,CHA
3398,mcgwima01,1991,OAK
3399,molitpa01,1991,ML4
3400,palmera01,1991,TEX
3401,puckeki01,1991,MIN
3402,reardje01,1991,BOS
3403,sandesc01,1991,NYA
3404,sierrru01,1991,TEX
3405,glavito02,1991,ATL
3406,santibe01,1991,SDN
3407,clarkwi02,1991,SFN
3408,sandbry01,1991,CHN
3409,saboch01,1991,CIN
3410,smithoz01,1991,SLN
3411,caldeiv01,1991,MON
3412,gwynnto01,1991,SDN
3413,dawsoan01,1991,CHN
3414,bonilbo01,1991,PIT
3415,bellge02,1991,CHN
3416,biggicr01,1991,HOU
3417,brownto05,1991,CIN
3418,butlebr01,1991,LAN
3419,dibblro01,1991,CIN
3420,harnipe01,1991,HOU
3421,johnsho01,1991,NYN
3422,josefe01,1991,SLN
3423,krukjo01,1991,PHI
3424,larkiba01,1991,CIN
3425,martide01,1991,MON
3426,morgami01,1991,LAN
3427,murraed02,1991,LAN
3428,oneilpa01,1991,CIN
3429,samueju01,1991,LAN
3430,smilejo01,1991,PIT
3431,smithle02,1991,SLN
3432,strawda01,1991,LAN
3433,violafr01,1991,NYN
3434,brownke01,1992,TEX
3435,alomasa02,1992,CLE
3436,mcgwima01,1992,OAK
3437,alomaro01,1992,TOR
3438,boggswa01,1992,BOS
3439,ripkeca01,1992,BAL
3440,puckeki01,1992,MIN
3441,griffke02,1992,SEA
3442,cartejo01,1992,TOR
3443,aguilri01,1992,MIN
3444,anderbr01,1992,BAL
3445,baergca01,1992,CLE
3446,cansejo01,1992,OAK
3447,clemero02,1992,BOS
3448,eckerde01,1992,OAK
3449,frymatr01,1992,DET
3450,guzmaju01,1992,TOR
3451,kellyro01,1992,NYA
3452,knoblch01,1992,MIN
3453,langsma01,1992,CAL
3454,martied01,1992,SEA
3455,mcdowja01,1992,CHA
3456,molitpa01,1992,ML4
3457,montgje01,1992,KCA
3458,mussimi01,1992,BAL
3459,nagych01,1992,CLE
3460,rodriiv01,1992,TEX
3461,sierrru01,1992,TEX
3462,venturo01,1992,CHA
3463,glavito02,1992,ATL
3464,santibe01,1992,SDN
3465,mcgrifr01,1992,SDN
3466,sandbry01,1992,CHN
3467,pendlte01,1992,ATL
3468,smithoz01,1992,SLN
3469,bondsba01,1992,PIT
3470,vanslan01,1992,PIT
3471,gwynnto01,1992,SDN
3472,biggicr01,1992,HOU
3473,charlno01,1992,CIN
3474,clarkwi02,1992,SFN
3475,coneda01,1992,NYN
3476,daultda01,1992,PHI
3477,fernato01,1992,SDN
3478,gantro01,1992,ATL
3479,jonesdo01,1992,HOU
3480,krukjo01,1992,PHI
3481,maddugr01,1992,CHN
3482,martide01,1992,MON
3483,pagnoto01,1992,SLN
3484,roberbi01,1992,CIN
3485,sharpmi01,1992,LAN
3486,sheffga01,1992,SDN
3487,smithle02,1992,SLN
3488,smoltjo01,1992,ATL
3489,tewksbo01,1992,SLN
3490,walkela01,1992,MON
3491,langsma01,1993,CAL
3492,rodriiv01,1993,TEX
3493,olerujo01,1993,TOR
3494,alomaro01,1993,TOR
3495,boggswa01,1993,NYA
3496,ripkeca01,1993,BAL
3497,puckeki01,1993,MIN
3498,griffke02,1993,SEA
3499,cartejo01,1993,TOR
3500,molitpa01,1993,TOR
3501,aguilri01,1993,MIN
3502,baergca01,1993,CLE
3503,belleal01,1993,CLE
3504,coopesc01,1993,BOS
3505,fieldce01,1993,DET
3506,frymatr01,1993,DET
3507,gonzaju03,1993,TEX
3508,hentgpa01,1993,TOR
3509,johnsra05,1993,SEA
3510,keyji01,1993,NYA
3511,mcdowja01,1993,CHA
3512,montgje01,1993,KCA
3513,mussimi01,1993,BAL
3514,steinte01,1993,OAK
3515,thomafr04,1993,CHA
3516,vaughgr01,1993,ML4
3517,warddu01,1993,TOR
3518,whitede03,1993,TOR
3519,mulhote01,1993,PHI
3520,daultda01,1993,PHI
3521,krukjo01,1993,PHI
3522,sandbry01,1993,CHN
3523,sheffga01,1993,FLO
3524,larkiba01,1993,CIN
3525,bondsba01,1993,SFN
3526,grissma02,1993,MON
3527,justida01,1993,ATL
3528,gracema01,1993,CHN
3529,averyst01,1993,ATL
3530,beckro01,1993,SFN
3531,bellja01,1993,PIT
3532,benesan01,1993,SDN
3533,blausje01,1993,ATL
3534,bonilbo01,1993,NYN
3535,burkejo03,1993,SFN
3536,galaran01,1993,COL
3537,glavito02,1993,ATL
3538,gwynnto01,1993,SDN
3539,harvebr01,1993,FLO
3540,hollida01,1993,PHI
3541,jeffegr01,1993,SLN
3542,kellyro01,1993,CIN
3543,kileda01,1993,HOU
3544,piazzmi01,1993,LAN
3545,smithle02,1993,SLN
3546,smoltjo01,1993,ATL
3547,thompro01,1993,SFN
3548,vanslan01,1993,PIT
3549,keyji01,1994,NYA
3550,rodriiv01,1994,TEX
3551,thomafr04,1994,CHA
3552,alomaro01,1994,TOR
3553,boggswa01,1994,NYA
3554,ripkeca01,1994,BAL
3555,cartejo01,1994,TOR
3556,griffke02,1994,SEA
3557,puckeki01,1994,MIN
3558,alvarwi01,1994,CHA
3559,belleal01,1994,CLE
3560,bereja01,1994,CHA
3561,bonesri01,1994,ML4
3562,clarkwi02,1994,TEX
3563,coneda01,1994,KCA
3564,coopesc01,1994,BOS
3565,davisch01,1994,CAL
3566,frymatr01,1994,DET
3567,hentgpa01,1994,TOR
3568,johnsra05,1994,SEA
3569,knoblch01,1994,MIN
3570,loftoke01,1994,CLE
3571,molitpa01,1994,TOR
3572,mussimi01,1994,BAL
3573,oneilpa01,1994,NYA
3574,sierrru01,1994,OAK
3575,smithle02,1994,BAL
3576,tettlmi01,1994,DET
3577,maddugr01,1994,ATL
3578,piazzmi01,1994,LAN
3579,jeffegr01,1994,SLN
3580,duncama01,1994,PHI
3581,willima04,1994,SFN
3582,smithoz01,1994,SLN
3583,bondsba01,1994,SFN
3584,gwynnto01,1994,SDN
3585,justida01,1994,ATL
3586,aloumo01,1994,MON
3587,bagweje01,1994,HOU
3588,beckro01,1994,SFN
3589,bicheda01,1994,COL
3590,biggicr01,1994,HOU
3591,caminke01,1994,HOU
3592,coninje01,1994,FLO
3593,cordewi01,1994,MON
3594,drabedo01,1994,HOU
3595,dykstle01,1994,PHI
3596,fletcda01,1994,MON
3597,garcica01,1994,PIT
3598,grissma02,1994,MON
3599,hillke01,1994,MON
3600,hudekjo01,1994,HOU
3601,jacksda02,1994,PHI
3602,jonesdo01,1994,PHI
3603,larkiba01,1994,CIN
3604,mcgrifr01,1994,ATL
3605,myersra01,1994,CHN
3606,rijojo01,1994,CIN
3607,saberbr01,1994,NYN
3608,johnsra05,1995,SEA
3609,rodriiv01,1995,TEX
3610,thomafr04,1995,CHA
3611,baergca01,1995,CLE
3612,boggswa01,1995,NYA
3613,ripkeca01,1995,BAL
3614,belleal01,1995,CLE
3615,loftoke01,1995,CLE
3616,puckeki01,1995,MIN
3617,martied01,1995,SEA
3618,alomaro01,1995,TOR
3619,appieke01,1995,KCA
3620,disarga01,1995,CAL
3621,edmonji01,1995,CAL
3622,finlech01,1995,CAL
3623,griffke02,1995,SEA
3624,hansoer01,1995,BOS
3625,martide01,1995,CLE
3626,martiti02,1995,SEA
3627,mcgwima01,1995,OAK
3628,mesajo01,1995,CLE
3629,oneilpa01,1995,NYA
3630,ontivst02,1995,OAK
3631,ramirma02,1995,CLE
3632,rogerke01,1995,TEX
3633,seitzke01,1995,ML4
3634,smithle02,1995,CAL
3635,stanlmi02,1995,NYA
3636,vaughmo01,1995,BOS
3637,wellsda01,1995,DET
3638,nomohi01,1995,LAN
3639,piazzmi01,1995,LAN
3640,mcgrifr01,1995,ATL
3641,biggicr01,1995,HOU
3642,castivi02,1995,COL
3643,larkiba01,1995,CIN
3644,bondsba01,1995,SFN
3645,dykstle01,1995,PHI
3646,gwynnto01,1995,SDN
3647,gantro01,1995,CIN
3648,bicheda01,1995,COL
3649,bonilbo01,1995,NYN
3650,coninje01,1995,FLO
3651,daultda01,1995,PHI
3652,gracema01,1995,CHN
3653,greenty01,1995,PHI
3654,henketo01,1995,SLN
3655,maddugr01,1995,ATL
3656,mondera01,1995,LAN
3657,moranmi01,1995,PHI
3658,myersra01,1995,CHN
3659,neaglde01,1995,PIT
3660,offerjo01,1995,LAN
3661,perezca01,1995,MON
3662,sandere02,1995,CIN
3663,slocuhe01,1995,PHI
3664,smilejo01,1995,CIN
3665,smithoz01,1995,SLN
3666,sosasa01,1995,CHN
3667,willima04,1995,SFN
3668,worreto01,1995,LAN
3669,nagych01,1996,CLE
3670,rodriiv01,1996,TEX
3671,vaughmo01,1996,BOS
3672,alomaro01,1996,BAL
3673,boggswa01,1996,NYA
3674,ripkeca01,1996,BAL
3675,belleal01,1996,CLE
3676,loftoke01,1996,CLE
3677,anderbr01,1996,BAL
3678,alomasa02,1996,CLE
3679,buhneja01,1996,SEA
3680,cartejo01,1996,TOR
3681,finlech01,1996,CAL
3682,frymatr01,1996,DET
3683,griffke02,1996,SEA
3684,hernaro01,1996,CHA
3685,knoblch01,1996,MIN
3686,martied01,1996,SEA
3687,mcgwima01,1996,OAK
3688,mesajo01,1996,CLE
3689,montgje01,1996,KCA
3690,pavliro01,1996,TEX
3691,percitr01,1996,CAL
3692,pettian01,1996,NYA
3693,rodrial01,1996,TBA
3694,thomafr04,1996,CHA
3695,vaughgr01,1996,ML4
3696,wettejo01,1996,NYA
3697,wilsoda01,1996,SEA
3698,smoltjo01,1996,ATL
3699,piazzmi01,1996,LAN
3700,mcgrifr01,1996,ATL
3701,biggicr01,1996,HOU
3702,jonesch06,1996,ATL
3703,larkiba01,1996,CIN
3704,bondsba01,1996,SFN
3705,johnsla03,1996,NYN
3706,bicheda01,1996,COL
3707,bagweje01,1996,HOU
3708,bottari01,1996,PHI
3709,brownke01,1996,FLO
3710,burksel01,1996,COL
3711,caminke01,1996,SDN
3712,glavito02,1996,ATL
3713,grudzma01,1996,MON
3714,gwynnto01,1996,SDN
3715,hundlto01,1996,NYN
3716,kendaja01,1996,PIT
3717,leiteal01,1996,FLO
3718,maddugr01,1996,ATL
3719,martipe02,1996,MON
3720,rodrihe02,1996,MON
3721,sheffga01,1996,FLO
3722,smithoz01,1996,SLN
3723,trachst01,1996,CHN
3724,willima04,1996,SFN
3725,wohlema01,1996,ATL
3726,worreto01,1996,LAN
3727,younger01,1996,COL
3728,johnsra05,1997,SEA
3729,rodriiv01,1997,TEX
3730,martiti02,1997,NYA
3731,alomaro01,1997,BAL
3732,ripkeca01,1997,BAL
3733,rodrial01,1997,SEA
3734,anderbr01,1997,BAL
3735,griffke02,1997,SEA
3736,oneilpa01,1997,NYA
3737,martied01,1997,SEA
3738,alomasa02,1997,CLE
3739,belleal01,1997,CHA
3740,cirilje01,1997,ML4
3741,clemero02,1997,TOR
3742,coneda01,1997,NYA
3743,corajo01,1997,SEA
3744,dicksja01,1997,ANA
3745,garcino01,1997,BOS
3746,hentgpa01,1997,TOR
3747,justida01,1997,CLE
3748,knoblch01,1997,MIN
3749,mcgwima01,1997,OAK
3750,mussimi01,1997,BAL
3751,myersra01,1997,BAL
3752,riverma01,1997,NYA
3753,rosadjo01,1997,KCA
3754,thomafr04,1997,CHA
3755,thomeji01,1997,CLE
3756,thompju02,1997,DET
3757,willibe02,1997,NYA
3758,maddugr01,1997,ATL
3759,piazzmi01,1997,LAN
3760,bagweje01,1997,HOU
3761,biggicr01,1997,HOU
3762,caminke01,1997,SDN
3763,blausje01,1997,ATL
3764,bondsba01,1997,SFN
3765,lankfra01,1997,SLN
3766,walkela01,1997,COL
3767,gwynnto01,1997,SDN
3768,aloumo01,1997,FLO
3769,beckro01,1997,SFN
3770,brownke01,1997,FLO
3771,claytro01,1997,SLN
3772,estessh01,1997,SFN
3773,finlest01,1997,SDN
3774,galaran01,1997,COL
3775,glavito02,1997,ATL
3776,gracema01,1997,CHN
3777,hundlto01,1997,NYN
3778,johnsch04,1997,FLO
3779,jonesbo03,1997,NYN
3780,jonesch06,1997,ATL
3781,kileda01,1997,HOU
3782,larkiba01,1997,CIN
3783,loftoke01,1997,ATL
3784,lopezja01,1997,ATL
3785,martipe02,1997,MON
3786,neaglde01,1997,ATL
3787,schilcu01,1997,PHI
3788,womacto01,1997,PIT
3789,wellsda01,1998,NYA
3790,rodriiv01,1998,TEX
3791,thomeji01,1998,CLE
3792,alomaro01,1998,BAL
3793,ripkeca01,1998,BAL
3794,rodrial01,1998,SEA
3795,loftoke01,1998,CLE
3796,griffke02,1998,SEA
3797,gonzaju03,1998,TEX
3798,alomasa02,1998,CLE
3799,arrojro01,1998,TBA
3800,brosisc01,1998,NYA
3801,clemero02,1998,TOR
3802,colonba01,1998,CLE
3803,durhara01,1998,CHA
3804,easleda01,1998,DET
3805,erstada01,1998,ANA
3806,gordoto01,1998,BOS
3807,grievbe01,1998,OAK
3808,jeterde01,1998,NYA
3809,martipe02,1998,BOS
3810,oneilpa01,1998,NYA
3811,palmede01,1998,KCA
3812,palmera01,1998,BAL
3813,percitr01,1998,ANA
3814,radkebr01,1998,MIN
3815,ramirma02,1998,CLE
3816,seleaa01,1998,TEX
3817,vaughmo01,1998,BOS
3818,vizquom01,1998,CLE
3819,wettejo01,1998,TEX
3820,willibe02,1998,NYA
3821,maddugr01,1998,ATL
3822,piazzmi01,1998,NYN
3823,mcgwima01,1998,SLN
3824,biggicr01,1998,HOU
3825,jonesch06,1998,ATL
3826,weisswa01,1998,ATL
3827,bondsba01,1998,SFN
3828,walkela01,1998,COL
3829,gwynnto01,1998,SDN
3830,aloumo01,1998,HOU
3831,ashbyan01,1998,SDN
3832,bicheda01,1998,COL
3833,boonebr01,1998,CIN
3834,brownke01,1998,SDN
3835,castivi02,1998,COL
3836,galaran01,1998,ATL
3837,glavito02,1998,ATL
3838,hoffmtr01,1998,SDN
3839,kendaja01,1998,PIT
3840,lopezja01,1998,ATL
3841,nenro01,1998,SFN
3842,reedri01,1998,NYN
3843,renteed01,1998,FLO
3844,schilcu01,1998,PHI
3845,shawje01,1998,LAN
3846,sheffga01,1998,LAN
3847,sosasa01,1998,CHN
3848,urbinug01,1998,MON
3849,vaughgr01,1998,SDN
3850,vinafe01,1998,MIL
3851,whitede03,1998,ARI
3852,martipe02,1999,BOS
3853,rodriiv01,1999,TEX
3854,thomeji01,1999,CLE
3855,alomaro01,1999,CLE
3856,ripkeca01,1999,BAL
3857,garcino01,1999,BOS
3858,loftoke01,1999,CLE
3859,griffke02,1999,SEA
3860,ramirma02,1999,CLE
3861,palmera01,1999,TEX
3862,ausmubr01,1999,DET
3863,baineha01,1999,BAL
3864,cansejo01,1999,TBA
3865,coneda01,1999,NYA
3866,coomero01,1999,MIN
3867,fernato01,1999,TOR
3868,greensh01,1999,TOR
3869,hernaro01,1999,TBA
3870,jahajo01,1999,OAK
3871,jeterde01,1999,NYA
3872,mussimi01,1999,BAL
3873,nagych01,1999,CLE
3874,offerjo01,1999,BOS
3875,ordonma01,1999,CHA
3876,percitr01,1999,ANA
3877,riverma01,1999,NYA
3878,rosadjo01,1999,KCA
3879,surhobj01,1999,BAL
3880,vizquom01,1999,CLE
3881,wettejo01,1999,TEX
3882,willibe02,1999,NYA
3883,zimmeje02,1999,TEX
3884,schilcu01,1999,PHI
3885,piazzmi01,1999,NYN
3886,mcgwima01,1999,SLN
3887,bellja01,1999,ARI
3888,willima04,1999,ARI
3889,larkiba01,1999,CIN
3890,burnije01,1999,MIL
3891,sosasa01,1999,CHN
3892,walkela01,1999,COL
3893,bagweje01,1999,HOU
3894,ashbyan01,1999,SDN
3895,botteke01,1999,SLN
3896,byrdpa01,1999,PHI
3897,caseyse01,1999,CIN
3898,gonzaal02,1999,FLO
3899,gonzalu01,1999,ARI
3900,guerrvl01,1999,MON
3901,gwynnto01,1999,SDN
3902,hamptmi01,1999,HOU
3903,hoffmtr01,1999,SDN
3904,johnsra05,1999,ARI
3905,jordabr01,1999,ATL
3906,kentje01,1999,SFN
3907,liebemi01,1999,PHI
3908,limajo01,1999,HOU
3909,millwke01,1999,ATL
3910,nenro01,1999,SFN
3911,nilssda01,1999,MIL
3912,sheffga01,1999,LAN
3913,spraged02,1999,PIT
3914,wagnebi02,1999,HOU
3915,willisc01,1999,CIN
3916,wellsda01,2000,TOR
3917,rodriiv01,2000,TEX
3918,giambja01,2000,OAK
3919,alomaro01,2000,CLE
3920,frymatr01,2000,CLE
3921,jeterde01,2000,NYA
3922,evereca01,2000,BOS
3923,willibe02,2000,NYA
3924,dyeje01,2000,KCA
3925,baldwja01,2000,CHA
3926,batisto01,2000,TOR
3927,bordimi01,2000,BAL
3928,delgaca01,2000,TOR
3929,durhara01,2000,CHA
3930,erstada01,2000,ANA
3931,finlech01,2000,CLE
3932,garcino01,2000,BOS
3933,glaustr01,2000,ANA
3934,hudsoti01,2000,OAK
3935,isrinja01,2000,OAK
3936,jonesto02,2000,DET
3937,lawtoma02,2000,MIN
3938,lowede01,2000,BOS
3939,martied01,2000,SEA
3940,martipe02,2000,BOS
3941,mcgrifr01,2000,TBA
3942,ordonma01,2000,CHA
3943,posadjo01,2000,NYA
3944,ramirma02,2000,CLE
3945,ripkeca01,2000,BAL
3946,riverma01,2000,NYA
3947,rodrial01,2000,SEA
3948,seleaa01,2000,SEA
3949,sweenmi01,2000,KCA
3950,johnsra05,2000,ARI
3951,kendaja01,2000,PIT
3952,galaran01,2000,ATL
3953,kentje01,2000,SFN
3954,jonesch06,2000,ATL
3955,larkiba01,2000,CIN
3956,guerrvl01,2000,MON
3957,edmonji01,2000,SLN
3958,sosasa01,2000,CHN
3959,alfoned01,2000,NYN
3960,bondsba01,2000,SFN
3961,brownke01,2000,LAN
3962,cirilje01,2000,COL
3963,dempsry01,2000,FLO
3964,finlest01,2000,ARI
3965,gilesbr02,2000,PIT
3966,girarjo01,2000,CHN
3967,glavito02,2000,ATL
3968,graveda01,2000,CIN
3969,griffke02,2000,CIN
3970,hammoje01,2000,COL
3971,heltoto01,2000,COL
3972,hoffmtr01,2000,SDN
3973,jonesan01,2000,ATL
3974,kileda01,2000,SLN
3975,leiteal01,2000,NYN
3976,liebemi01,2000,PHI
3977,maddugr01,2000,ATL
3978,mcgwima01,2000,SLN
3979,piazzmi01,2000,NYN
3980,renteed01,2000,SLN
3981,reynosh01,2000,HOU
3982,sheffga01,2000,LAN
3983,vidrojo01,2000,MON
3984,wickmbo01,2000,MIL
3985,clemero02,2001,NYA
3986,rodriiv01,2001,TEX
3987,olerujo01,2001,SEA
3988,boonebr01,2001,SEA
3989,rodrial01,2001,TEX
3990,ripkeca01,2001,BAL
3991,ramirma02,2001,BOS
3992,suzukic01,2001,SEA
3993,gonzaju03,2001,CLE
3994,martied01,2001,SEA
3995,alomaro01,2001,CLE
3996,camermi01,2001,SEA
3997,clarkto02,2001,DET
3998,garcifr02,2001,SEA
3999,giambja01,2001,OAK
4000,glaustr01,2001,ANA
4001,guzmacr01,2001,MIN
4002,jeterde01,2001,NYA
4003,maysjo01,2001,MIN
4004,miltoer01,2001,MIN
4005,nelsoje01,2001,SEA
4006,ordonma01,2001,CHA
4007,percitr01,2001,ANA
4008,pettian01,2001,NYA
4009,posadjo01,2001,NYA
4010,quantpa01,2001,TOR
4011,riverma01,2001,NYA
4012,sasakka01,2001,SEA
4013,stantmi02,2001,NYA
4014,sweenmi01,2001,KCA
4015,vaughgr01,2001,TBA
4016,willibe02,2001,NYA
4017,johnsra05,2001,ARI
4018,piazzmi01,2001,NYN
4019,heltoto01,2001,COL
4020,kentje01,2001,SFN
4021,jonesch06,2001,ATL
4022,aurilri01,2001,SFN
4023,bondsba01,2001,SFN
4024,gonzalu01,2001,ARI
4025,sosasa01,2001,CHN
4026,walkela01,2001,COL
4027,aloumo01,2001,HOU
4028,berkmla01,2001,HOU
4029,burkejo03,2001,ATL
4030,caseyse01,2001,CIN
4031,floydcl01,2001,FLO
4032,gilesbr02,2001,PIT
4033,guerrvl01,2001,MON
4034,hamptmi01,2001,COL
4035,johnsch04,2001,FLO
4036,kleskry01,2001,SDN
4037,liebejo01,2001,CHN
4038,morrima01,2001,SLN
4039,nevinph01,2001,SDN
4040,parkch01,2001,LAN
4041,pujolal01,2001,SLN
4042,reedri01,2001,NYN
4043,rolliji01,2001,PHI
4044,schilcu01,2001,ARI
4045,shawje01,2001,LAN
4046,sheetbe01,2001,MIL
4047,wagnebi02,2001,HOU
4048,lowede01,2002,BOS
4049,posadjo01,2002,NYA
4050,giambja01,2002,NYA
4051,soriaal01,2002,NYA
4052,hillesh02,2002,BOS
4053,rodrial01,2002,TEX
4054,ramirma02,2002,BOS
4055,hunteto01,2002,MIN
4056,suzukic01,2002,SEA
4057,anderga01,2002,ANA
4058,batisto01,2002,BAL
4059,buehrma01,2002,CHA
4060,damonjo01,2002,BOS
4061,fickro01,2002,DET
4062,garcifr02,2002,SEA
4063,garcino01,2002,BOS
4064,guarded01,2002,MIN
4065,hallaro01,2002,TOR
4066,jeterde01,2002,NYA
4067,konerpa01,2002,CHA
4068,martipe02,2002,BOS
4069,pierzaj01,2002,MIN
4070,riverma01,2002,NYA
4071,sasakka01,2002,SEA
4072,sweenmi01,2002,KCA
4073,tejadmi01,2002,OAK
4074,urbinug01,2002,BOS
4075,venturo01,2002,NYA
4076,vizquom01,2002,CLE
4077,winnra01,2002,TBA
4078,zitoba01,2002,OAK
4079,schilcu01,2002,ARI
4080,piazzmi01,2002,NYN
4081,heltoto01,2002,COL
4082,vidrojo01,2002,MON
4083,rolensc01,2002,PHI
4084,rolliji01,2002,PHI
4085,bondsba01,2002,SFN
4086,guerrvl01,2002,MON
4087,sosasa01,2002,CHN
4088,berkmla01,2002,HOU
4089,castilu01,2002,FLO
4090,dunnad01,2002,CIN
4091,gagneer01,2002,LAN
4092,glavito02,2002,ATL
4093,gonzalu01,2002,ARI
4094,greensh01,2002,LAN
4095,hernajo01,2002,MIL
4096,hoffmtr01,2002,SDN
4097,johnsra05,2002,ARI
4098,jonesan01,2002,ATL
4099,kimby01,2002,ARI
4100,lowelmi01,2002,FLO
4101,milleda02,2002,ARI
4102,morrima01,2002,SLN
4103,nenro01,2002,SFN
4104,padilvi01,2002,PHI
4105,perezod01,2002,LAN
4106,remlimi01,2002,ATL
4107,santibe01,2002,SFN
4108,sexsori01,2002,MIL
4109,smoltjo01,2002,ATL
4110,spiveju01,2002,ARI
4111,willimi03,2002,PIT
4112,loaizes01,2003,CHA
4113,posadjo01,2003,NYA
4114,delgaca01,2003,TOR
4115,soriaal01,2003,NYA
4116,glaustr01,2003,ANA
4117,rodrial01,2003,TEX
4118,anderga01,2003,ANA
4119,matsuhi01,2003,NYA
4120,suzukic01,2003,SEA
4121,martied01,2003,SEA
4122,blaloha01,2003,TEX
4123,boonebr01,2003,SEA
4124,cartela02,2003,TBA
4125,clemero02,2003,NYA
4126,donnebr01,2003,ANA
4127,evereca01,2003,CHA
4128,foulkke01,2003,OAK
4129,garcino01,2003,BOS
4130,giambja01,2003,NYA
4131,guarded01,2003,MIN
4132,hallaro01,2003,TOR
4133,hasegsh01,2003,SEA
4134,hernara02,2003,OAK
4135,macdomi01,2003,KCA
4136,morame01,2003,BAL
4137,moyerja01,2003,SEA
4138,muldema01,2003,OAK
4139,ordonma01,2003,CHA
4140,ramirma02,2003,BOS
4141,sabatcc01,2003,CLE
4142,sweenmi01,2003,KCA
4143,varitja01,2003,BOS
4144,wellsve01,2003,TOR
4145,youngdm01,2003,DET
4146,zitoba01,2003,OAK
4147,schmija01,2003,SFN
4148,lopezja01,2003,ATL
4149,heltoto01,2003,COL
4150,vidrojo01,2003,MON
4151,rolensc01,2003,SLN
4152,renteed01,2003,SLN
4153,pujolal01,2003,SLN
4154,edmonji01,2003,SLN
4155,sheffga01,2003,ATL
4156,bondsba01,2003,SFN
4157,benitar01,2003,NYN
4158,booneaa01,2003,CIN
4159,brownke01,2003,LAN
4160,castilu01,2003,FLO
4161,chacosh01,2003,COL
4162,furcara01,2003,ATL
4163,gagneer01,2003,LAN
4164,gilesma01,2003,ATL
4165,gonzalu01,2003,ARI
4166,jenkige01,2003,MIL
4167,jonesan01,2003,ATL
4168,loducpa01,2003,LAN
4169,lowelmi01,2003,FLO
4170,ortizru01,2003,ATL
4171,priorma01,2003,CHN
4172,sexsori01,2003,MIL
4173,smoltjo01,2003,ATL
4174,wagnebi02,2003,HOU
4175,whitero02,2003,SDN
4176,willido03,2003,FLO
4177,willimi03,2003,PIT
4178,williwo02,2003,SLN
4179,wilsopr01,2003,COL
